labels,clean_text,emoji_count,has_emoji
0,عليك غضب الله يا داشر انت وبنتك عاريت القيم ولجسد يعلم الله من اين اتابكم البحر الا شواطي اليمن قبحتم انت وعحوز الشيطات توكل خريه,0,0
0,كسمك شرموطه,0,0
1,كلنا راجعين باذن الله تعالي لبيوتنا برغبتنا ربنا يحفظ حكومتنا وجيشنا,0,0
0,روح انضب انت يا ابو كلسون نسي يقول في لبنان اعلاما بهاءميا مثل المره السابقه لا حظ كيف يكتبون محور خميني للكبتاجون والارهاب,0,0
0,ما اوسخ لسانك يا ريس ولك انت ممثل شعب حسن الفاظك يا رجل,6,1
0,و الاعلام اخري كن التنين,0,0
0,الله عليك يا واويه عوو,1,1
0,خل يجون عندنا كلاب جاءعه,0,0
1,الله يبارك بيك يا شيخنا البطل اثلجت قلوبنا,0,0
1,فعلا الله يعين وطننا وشعبنا علي ما يعيشه من ازمات وكوارث ربنا يحمي هالناس من ظلم الظالمين الذين اوصلونا الي ما نحن عليه,3,1
1,خلي خلي ملهجه داري يمني,1,1
0,نراجي في اختك الحق قوللها ما تعطلش,0,0
1,رااءع رااءع رااءع مستحيل فيه شخص مايشده اسلوبه بالكلام و شرحه و يبسط المعلومه بشكل رهيب، و بدون مبالغه خلصتها كلها بجلسه ولا حسيت فيها و بنهايه المقطع يعطيكم تساءل غالبا انكم بحاجه له، و يفتح لكم افااق من التفكير,0,0
1,مليون قبله علي راسك يارءيس احلم وبنحلم معاك ويوم بعد يوم بنشوف احلامنا بتحقق كمل حلمك واحنا معاك مصر ام الدنيا وهاتبقي اد الدنيا,0,0
0,عندما تتواجد الغريزه الحيوانيه في جسد انس,0,0
0,بما انو عقليه السودانين تافهه جدا وتفكيرهم اتفه منهم بالضبط انت عايز تلم حواليك اكبر عدد من الاناث بمنشورك دا انت مالك ومال المراه اتكلم في جنسك البقا ص0٪ منو لوايطه ديل,0,0
0,انت تشعل فالنار والفتنه يازبانيه جهنم,0,0
0,كل خراك يا كلب هذا الفعل ليس له علاقه بالدين فليس كل من ارتكب فعل قبيح يمثل الدين الانسان السوي لا يتزوج طفله واهلها كذالك غير اسوياء يجب علي الدوله والقانون محاسبتهم,0,0
1,مازلنا مستمرين علي نهج فخامه الرءيس العماد جوزاف عون لان مد الجسور مع العالم العربي واعطانا بسمه وامل لاجل مستقبل لبنان الله يحميه,0,0
1,هذه السيده اشرف مليون مره من بنت الصادق ال المهدي التي تدعي انها نصيره المراه ويطلقون عليها المنصوره,0,0
1,ديديكاس لخوتنا الجزاءرين ختكم اشراق من المغرب ديما خاوا,3,1
0,نصيحتي لك ياريس تساعد علي محو الاسلام الفاسد من اركان مصر العزيزه,0,0
0,سيدك يهدم لك في دارك ابحث عن مكان تبات فيه,0,0
0,خليونا نغضبوا علي خاطرنا نخرجو هاد الزمر ولا قانون اللي ديما حنا الوحيدين اللي تيطبق عليها فهاد قاره البءس ماتخافوش المغاربه ماعمرهوم كانو عنصريين اللهم اذا ماعمرك مشيتي طاطا وزاكوره ماعمرنا حكمنا علي الناس بلونهم غير هو باراكا من حسب التوندونس,0,0
0,التجار واصحاب المحلات لاعبين خلقه بل بلد يلموني فلوس يظمون ببيوتهم والاذيه عل موطن من النفايات ومن استغلال الشوارع والاماكن العامه ومن تشغيل الاجانب بثمن بخس واخفاءهم عن القانون لابد من الضريبه حالكم حال الدول,0,0
0,اقلب وجهك,0,0
1,حكومه كفاءات مطلب شعبي وديني ووطني,0,0
1,حتي كان مات ميتت رجاله في الميدان وفي بلاده مش عميل بايع وطنه شرفه وعرضه مقابل حفنه جنيهات,0,0
0,الجاليه السوريه اخطر جاليه موجوده في مصر و اكتر جاليه تتمني خراب مصر و تفكيك الجيش المصري و اي لحظه ضعف في الدوله المصريه هتكون فرصه بني توميه,0,0
1,انا نحب بنات بلادي وتكون تصلي وناس طيبه اغلي امراه جزاءريه,0,0
1,الناس مش حتصدق اي شيء ولا حيكون في اي مصداقيه الا لما الناس يشوفو في قضاء علي الفساد في جميع السلطات الحكوميه,0,0
1,الله علي الاكل البناني بشهي نحنا بلغربه محرومين من اكل الكبه النيه انشاء الله مشوار الجاي ع لبنانشكرا اخ حسن علي الفيديو الراءع يعطيكن الف عافيه جميعا,0,0
0,لتنين اخرا من بعض,0,0
1,ياحي ورده اليوم تفرج عليك في نسمه والله فرحت كي شفتك,0,0
1,عقبال الحريه الكامله لنساءنا كلنا ثقه بقاءد التغيير,1,1
1,ندري والله اننا في وطن قلبه كبيير الحمدلله,2,1
1,اكثر رءيس مثقف ومحبوب هو رءيسنا الغالي محمود عباس حفظك الله,3,1
0,يعلو السرعات ويقللو الباقات دماغهم دي مكانها بطاطس,0,0
1,بيض الله وجهك ووجهك من ربوك ، خير من بعض العرب,0,0
1,ماشاء الله يا حظج ويا هناج والله سلمي عليهم وقولي لهم شكرا من القلب,1,1
0,روح ضب شوارب اهلك من تحت صباط الجولاني يا نص صرمايي,0,0
0,دا واحد مخنس اعوز بالله من اشباه الرجال,0,0
0,شفت وجه محمد بن زايد تقول سلوقي,0,0
1,الله يصلح البلاد وخلاق,0,0
1,نحن مع قرارات الرءيس ابو مازن واللجنه المركزيه,0,0
1,ايه والله احسن قرار,0,0
1,اي والله بنات سوريا شريفات الحمد لله ومرباين احسن تربايه والحمد لله علي نعمه الاهل بحياتنا والي نزلو ع الاحتفالات لحتي يترقصو مع الشباب هدول بمثلو حالن ما بمثلو كل بنات سوريا,0,0
0,من وين هالجمال العجيب الغريب ليش اصلك يلعن ابو شكلك ما احلاكي,0,0
1,بيروت داءما عروس الجمال و الدلال,0,0
1,انتي امراه قويه جميله مبدعهه وفنانه ولطيفه وامووره وناجحه اقل اشي ممكن الواحد يحكيلك اياه مميزه بكل تفاصيلك تستحقي لقب ملكه جمال فلسطين وبالوطن العربي,15,1
1,يشهد لك الطيب يالغالي,0,0
1,موفقه سلمي انتي فنانه موهوبه ونجمه وتستاهلي كل خير سلومه ربي يحفظك تحياتي,2,1
0,لانها عاهرته,0,0
1,الدراسه والطموح ما يوقفه عمر صادفت سيدات مثل هذه السيده الفاضله وداءما انبهر بيهم وبطموحهم حتي لو ماكو عمل بس الدراسه مهمه جدا الله يوفقها والف مبارك التخرج الها وللنماذج القديره مثلها,0,0
0,شايف حاله علي الزباله,0,0
0,لعد امج شكد راح تنسب من تزوجين وشكد راح يكولون عليه ماتعرف تربي,0,0
0,ماظن في شخص طبيعي يشوف هالشكل معيار للجمال شعر بلاستيك وجسم غريب وملامح متروسه فيلر بعيد عن ان الكاريزما والحضور صفر,0,0
0,لبنا علي باطل فهو باطل السكران,0,0
0,وانتي يا سوسه شو دخلك وانتي شو شخصك هي حره بس تحبي خراب البيوت,1,1
1,صح انا اجيت علي لبنان بيروت الضاحيه الجنوبيه وجرب المراء البنانيه جدا حنينه تخبل كانت تجربه راءعه,0,0
1,مهما دارت الايام تنسي يا بلادي المحاين مهما دارت الايام ترجع زينه البلدان,0,0
0,صدك والله شكد اكو جذابين مثل هذا علي النشمي بالعراق ويتكلمون بكل ثقه والجذاب الاخر جاسم,0,0
1,شوف الان بغداد وتعال واحجي,0,0
0,ريح السد جورتهم كان المرض,0,0
0,لعنها الله كافره مرتده,0,0
0,شوف صماخه اكبر من بغل,0,0
1,الساحل و السواحليه و بناه الساحل و جو الساحل من مهديه لهرقله ماا شااء الله علييهم عيني ما تضررهم,0,0
1,اووه احسان شحال كنحب هاد البنت واختها وامينه وفرح الله يوفقك حبيبتي,0,0
1,الله يسعد صباحكم الحلو الجميل صباح الجمال والينابيع والعكوب صباح الجوز والزعتر اجواء راءعه ماشاءالله الله,0,0
0,طلعنش الله اسال الله سبحانه وتعالي ان يبتلي مرض سرطان او فشل كلوي او اي مرض لانش اصبحتي كاسي حالي لعنه الله لعنك الله لعنه الله حاربش رب العالمين حاربش الله,0,0
