text,dialect_label,region_label,sentiment_label
غدوة يحشموبيك ولادك. كوني فحلة اخدمي وخرجيهم من الميزرية. بصح تنكري والديك حرام عليك,0,1,0.0
ما شاء الله تبارك الله مبدعين قواكم الله ماشاء الله عمل رائع,17,3,1.0
والله اجمل وارقي صحفي شفناه ياصالح والله كانك ملاك يمشي فوق الارض افتقدناك ياشهيدنا,11,0,1.0
ميدون الجميلة الرقيقة المحترمة المهذبة البت المتربية وبتعرف الاصول المؤدبة الغالية علي قلبي♥️ الله يحفظك ويديمك ويحقق امنياتك ويملاك سلام وامان روحي يارب العالمين امين ♥️ يطيب خاطرك يا جميلة ويديمك يارب العالمين,14,3,1.0
الحمدلله حياتي وخطاچ السو وان شاءالله ترجعين احسن واقوي من قبل ❤️,6,2,1.0
الله علي الاكل البناني. بشهي نحنا بلغربة محرومين من اكل الكبة النية انشاء الله مشوار الجاي ع لبنانشكرا اخ حسن علي الفيديو الرائع يعطيكن الف عافية جميعا ️,7,0,1.0
عشيقة ابستين,3,2,0.0
العياشي اليتيم لي ملكه مهوش شايفه مواطن يستحق الحوار جاي يحزق فالتعليقات هنا وناسي سندس تاعه لي مختفي ويطل عليه خمس دقايق فالسنة,0,1,0.0
حسبي الله ونعم الوكيل فيكم تشوهو في سمعتها ليبيا ليبيا وحده وماهي مقسومه في وقت الشده ما نلقو في حد غير بعضنا وتجي تقولي ليبيا مقسومه ، لا شرقيه لا غربيه ليبيا وحده وطنيه ❤️ ❤️,8,1,1.0
تف عليش,17,3,0.0
رحمة الله علي روح اركان خوش ولد,4,0,1.0
كون ربيتو بناتكم و علابالكم بيهم وين يروحوا و مع من يدوروا و كي يجيبولكم الصوارد تسقسوهم منين جبتوهم و تنصحوهم مايوصلوكمش و ما يوصلوش رواحهم لهاذيك البلايص .,0,1,1.0
امريكا ضربت اليابان بقنبله نوويه وضربت العراق بشلة عفطيه,4,0,0.0
وين لجديد كلنا عارفين هاذ الحكي اصلا لولاكم ما بنعرف نعيش,5,0,1.0
شكرا بزاف ،والله عجبتوني بزاف,9,1,1.0
دنيا ودايم الله عيت تربل من سكان محمد موسي لقدم لكن الحوش منيش متاكد ممكن لكن كاتبين عصوره تحت البيجو,8,1,1.0
مجلس رئاسي خارج بلادك لا لك ولا لولدك حكومة استنزاف للمال العام للشعب اليمني الفقير المسكين,17,3,0.0
يارب مثل ماحرمت كل شخص ان الله يحرمك الصحه والعافية ويجعل فلوسك تعالجك ولا تكفيك الله يجعلك تتمني النومه ولا تلقاها,13,2,0.0
كذاب وستين كذاب اتحداك تثبت انهم من المجلس الانتقالي,17,3,0.0
كلاخ مبين وجها قاصح وهوا متيعرفش يهدر,9,1,0.0
انا سوريه بس فعلا مضبوط بنات سوريا كلهم فلتانات,15,0,0.0
كس اختك شو متخلف,7,0,0.0
الله يصلح البلاد,17,3,1.0
لا انت اكثر شخص مكروه بالعالم,11,0,0.0
كفو عليها,13,2,1.0
والله انت اندل خلق الله وحرام تكون عربي,4,0,0.0
هذا اشعاركم يا حمراتي,13,2,0.0
عنجد مبدعة ومبتكرة ومتمكنة من معلوماتها العلمية ودارسة طبيعة التفاعل للمكونات ع اصولها بكل طبق عم تعمله شيف ياسمين❤️ بتجنني وفخورة فيكي من كل قلبي,5,0,1.0
يا حبيبتي ياالكويت اشتقتلك دام عزك ياوطن ياغالي علا قلوبنا ❤️,6,2,1.0
لن تستقر المنطقة نهائيا بدون اسقاط نظام خامنئي لم و لن يفهموا بوجود النبيه والله طلعت انت اكسل طالب واكسل استاذ بهالبلد يقطعمرك شو لتخ,7,0,0.0
والله غير زلا وحنونة اوغيجينال هادي ماشي صوصيالة,0,1,1.0
هسه المفروض القشامر يضربون نفسهم بالنعل علي هاي الدكه,4,0,0.0
نكونو واقعين تغير في المغرب الي احسن في عهد اخنوش بزاف مايتقبلوها ولكن هذا هوا الواقع ولي قال لا يعطينا حاجة فعهد هاد شلاهبية اخرين,9,1,1.0
بطل وشجاع ووطني محب لبلده وشعبه حياكم الله وحفظكم لخدمة اهلكم واخوتكم وشعبكم وعراقكم ونعم استاذ شكرا احسنت لعنهم الله والي جهنم وباس المصير ياكفره لعنكم الله قاتلي مليون عراقي وهجر اكثر من خمس ملاين عراقي,4,0,1.0
هنا الثوار والمجد للبندقيه,14,3,1.0
ما شاء الله يا ماما ميدو بتخزي علي هيك ترباي,5,0,0.0
السعودية ماتساند دولة الا تعين خير وامن وامان وازدهار,13,2,1.0
الله يكتب لكم الخير، ويسعدكم,7,0,1.0
ياروحي غالية محلاك عزيزتي غالية انشالله ربي يوفقك ويسعدك وربي يحميك ويحفظك وانشالله تبقي بخير انتي و عائلة بخير انتي تستحقي كل خير عزيزتي غالية انشالله تبقي هل الابتسامة علي وجهك ابيض يا جميلات اجمل يا وردة مزيانة يا احلا و اجمل و ارق warda mizyina ❤️ محلاك عزيزتي غالية انا احبك كثيرا عزيزتي غالية Magnifique macheri raliya ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,16,1,1.0
سيدك يهدم لك في دارك ابحث عن مكان تبات فيه,9,1,0.0
للاسف كابتن الفريق الي المفروض يكون القدوه والافضل في الملعب وخارج الملعب لاكن شرهتنا علي الادارة الي تشوف وتسكت لابد من اتخاذ اجراء,12,2,1.0
ما احلي العقل النضيف صار شي نادر هالايام! كل الاحترام ❤️,5,0,1.0
فشرت وفشر اللي معك,7,0,0.0
بارك الله فيك ويا ريت يطلع عنا علماء يخترعوا تطبيقات تعبر عن الحريه ويستطيع الانسان ان يعبر عنها دون ما يتم الحظر,5,0,1.0
من يدعم السيادة في البلاد هو سيد الاسياد ساندوه و ساندوا تونس الابية والتاريخ يشهد علي ذلك احب تونس حرة مستقلة ذات سيادة لا نقاش في ذلك ❤❤❤,16,1,1.0
وليش معذبين ناس ف توزيع التذاكر سيرو هنا وسيرو هنا سوي اولاين ريحو ناس اذ واحد جاي من مكان بعيد هو واسرته وراح لذي منافذ او مواقع وتذاكر مخلصه شو يسوي يرجع هو واهله ؟,10,2,0.0
نجاح المراة السعودية هو نجاحي، ونجاحي هو جزء من نجاحها,13,2,1.0
لو محلك طلعت فوقه,5,0,0.0
كنتمني شي مسؤول يخرج يهضر مع الناس راه هادشي ماثر بزاف علي ناس نفسيا عايشين في الرعب ما عارفينش شنو المصير و لا اصلا شنو كيوقع من حق الناس تعرف الوضع الحقيقي و تكون مستعدة نفسيا علي الاقل,9,1,0.0
يلي يوقف ويشهم الهوا هين بحياتو مارح ينسا ورح يضل يشتاق علطول,15,0,1.0
المرتزقة الاغبياء هذولا فاشلين في استخدام الذكاء الصناعي الصوت ماهوب راكب علي الفيديو ههه حمير مفلسين,13,2,0.0
عنصريين وجدااا عنصرين,7,0,0.0
بوركت كل توجيهاتك,11,0,1.0
يا عيني ما اخراكم,11,0,0.0
موووذ كسك نار اجي ارضع,14,3,0.0
حتي وهو في الاسر ما جاملهم ويتحدث كالاسد هذا قائد عظيم ربنا يبارك فيه,11,0,1.0
هولا مندسين معروف من اطيازه اخونجي,17,3,0.0
ههه والله انك اخبل وتسمي نفسك صحفي,17,3,0.0
شوفوا افغانستان تخلصت من المخدرات كلللها خلال عام واحد فقط بسبب ان حكومه طالبان حكومه غير فاسده,5,0,1.0
ياحقيرة عاملك معاش عم تقبضيه,15,0,0.0
ولا عمرها عينك بتنملي رح تضلك جوعان يخسارة بس!,2,3,0.0
جملها من ربي لا زادت حواجب ولا نفخت شوارب الجمل ،يكفي محترمه نفسها برغم بنت رائيس دوله,8,1,1.0
اخبار تافهة يعني مجهزيين روبوت يطخ البشر بس لمعلوماتك ما يعرفون يحركوه لانا مخترع الذكاء الصطناعي الفيديو الحقيقي و انا لا تعرف مع مين انت تحكي,12,2,0.0
جبورة وجهلة عندو الحق الڨدافي لخلاهم جهال تفوه,8,1,0.0
رايس مين وشعب مين وناس نايمين,0,1,0.0
عمرك ماتختبري بانقص من شكلك عنجد ماتفهمي انتي,15,0,0.0
شئ مقزز وشاذ ويجب تجريمه لحماية الاطفال من تلك الجراءم,14,3,0.0
صار قتلي عبيد ههه,14,3,0.0
صدر خطيره في المص,14,3,0.0
كارثه لما يكون مصري جاي من الترعه ويصير مدير علي ابناء البلد,13,2,0.0
هذين ق حا ب,8,1,0.0
يعجبني اسلوبه الهادي,13,2,1.0
يمه وش ذا الرد اللي يفشل وش ردود الورعان اللي في خامس ابتدائي ذي,13,2,0.0
فلوس مصر بينا عليهم العز والدلع,2,3,1.0
ربي يستر بلادنا تونس الغالية,16,1,1.0
تفو عليهم ما فيهم رجل او انسان او حتي بشر كلهم حيوانات شاذة مع الاسف الدواء والغذاء الغربي جعلهم يتكاثرون كالحشرات و يملؤن العالم بجراثيمهم وجرائمهم وعهرهم الصلعمي,14,3,0.0
