clean_text,labels,dialect_id
ننصحك خلي كان امك صاحبتك وسرك واقرب الناس ليك ❤️ محلاكم ربي يفضلك فادية وبنور علي راسك ❤️,1,12
مو في وقته ابدا فيه اولويات اهم من كذا,0,9
يالجرار، يابن العاهرات الهاربات الحماراتية هذا الاستعراض في باكستان. بعدين طردناكم من اليمن في خمس ساعات حتي المطلقة تطول اكثر منكم بعد طلاقها ههه,0,9
هية غير جنها طنطل,0,3
عقبال وزارة الكهربا ترفع العقوبات عن الشعب,1,11
انا الاحياء دي مجنناني عديل غيرها م عندي مشكله في شي,0,10
الحمد لله كنكونو جالسين حتا كنلقاو الناس كيشكرو فينا اللهم احفظ بلادي شعبا وملكا,1,7
خراو علينا تاع هذيك الجهة,0,0
انسان مكافح وطموح ربي معاه غايرزقه من حيث لا يحتسب,1,7
الشعب يريد حكومه بدون محاصصه حزبيه كفا عبث من قبل الاحزاب الناس تريد حياه كريمه,1,13
هذه هي لي قال عليها سيف الاسلام القذافي في اخر تسجيل له انها تحكم في ليبيا وهي تسيرها,1,6
متحول عاري وليس عارية,0,5
صح كلامها و عادي حريين,1,11
منشور رهيب افتكرتك هتقول حياة الماعز بس طلع حياة الاخت دي,0,4
غليييظ وبليييد,0,11
الف مبارك وربنا يزيدك من علمه ورضاه,1,12
حببتي يا فوفا ربنا يديكي الصحه و راحه البال اما بشوفك بحس الحياه جميله,1,1
ما تغير اسمك لابو لهب او جرجس مش عيب عليك احمد و ملحد,0,10
مبروك لكل السوريين، الله يتمم هذه الخطوة بخير وتساهم في تحسن الاقتصاد وثبات قيمتها مقابل العملات الصعبة.,1,11
الله يلعن شكلك ويهوديتك الدموية,0,8
اصدق خور الكل اخليهان يسايخين,0,13
الاعتراف والاقرار بالواء يعيش السيسي ريس مصر مديالحياه خدو روحي خدو فلبي بس سبه لمصر وشعب مصر تحيا مصر,1,1
كل دي طيذ حلوه,0,10
وبعدين وين المصحف حسبي الله ونعم الوكيل فيكم عشان مايعتبر يمنين اذا خان ولا عمل عمل لاجل الشغب,0,13
خنزيرة شكلا و فعلا,0,12
هذا سبب كل ما حدث في فلسطين من ماسي لاهلنا في غزة العزة بالله عليكم اسالوا فتح او السلطة من كان موجود في اتفاق اوسلو و برعاية من وكيف تم لعنة الله عليه و علي من خلفه,0,8
احمدو يالديوووثث روح عالمي,0,2
نمبروان وحنا عارفين اسطوره الاساطير وده من سنين,1,1
دخلت الانفرادي يوم واحد لو جان يمي اله حاده جان نتحرت بيومه,0,3
الله يعزك اخ مشعل وانت نعم الرجال والله,1,8
والله انا يادكتور جبريل متفائل بيك شديد الوزارة دي ما تفكها نهائي,1,10
صاحب الحساب بتجيه جلطه من نجاح السعودية,0,9
مره لطيف والله خف دمه,1,9
اي ود شكشوكه جاي يتكلم,0,10
منكم صح راكم تعلقولها هذي باينة عندها حالة نفسية روحي يامخلوقة داوي عقلك ان شاءالله هذا ليتزوج بيك في نهارك يرجعك من بعد نشوفو شكون ليرفدك,0,0
يعطيك الصحة! النضافة هي الاساس، والاهم من هذا الكل هو اننا نقضيو علي البلاستيك ونرجعو لكل ما هو طبيعي واصيل. تونس الخضراء تستحق منا مجهود باش نحميو تربتها وزيتونها. ان شاء الله الناس الكل تنسج علي المنوال هذا!❤️,1,12
كان ليك جمله في مسلسل بتقول ربك رب قلوب وربك للمنكسرين جابر اهو ده بالظبط اللي حصل ربنا يزيدك من محبه الناس,1,1
اجي ااجانيكك,0,10
حسبي الله عليكي,0,13
نتمنا لهم التوفيق والنجاح في المهام التي اوكلت اليهم,1,13
البلطجة في عروقهم يتشطرون علي بعض كيدهم بينهم,0,1
لو وقفوا علي جبل لاهتز الجبل,1,8
بحال غي اشباه رجال و عندهوم مع المعاطية كتجيك دم هذا موؤكد و كتصنت لايليسا ترجل الكيدار و خلي سيدة في حالاتها,1,7
فخور بيكي احلي من يمثل المغرب ❤️,1,7
كل صورة بطقم جديد عرض ازياء,0,5
الحكومه بهذا الوقت تتنصر في كل المحاور,1,10
لازم وزارة الخارجية تتعامل بالمثل لان الموضوع سياسي وليس انساني,1,11
ربي يهدي من خلق,1,6
قصدك كندرية من كندرون,0,4
اكل خري وانت اخونجي كلب لا تتكلم عن الامارات تاج راسك ولاتثير الفتن بين الامارات والسعوديه اوشخ ناس انتوا,0,2
شكرا علي وطنيتك وعلي تواضعك وكلنا ورا فخامة الرئيس ❤️❤️,1,5
مدينتي تعز، نبض اليمن، التي لا تعرف للعنصرية بابا. مدينة العلم والثقافة، حيث كانت الدولة الرسولية منارة لنشر العلم في ارجاء العالم الاسلامي بعد سقوط بغداد.,1,13
لماذا هربتكم ان كنتم رجال ادخلوا الي فكيك ههه خوافة ربح في معركة في مواقع ههه اول دولة تحتفل في مواقع,0,0
اين ليبيا الان قد بعوها العرب وكل من شارك في دم الشعب الليبي سيقف امام الله,0,6
انعل ابو دا شعب زاتو,0,10
هذي من قال لها انج فنانه,0,2
طظ فيكم جميعا وطظ في دول الجوار,0,10
ربي يقدرك دليلة نموت عليك وصاح رمضانك مزيدا من النجاح وربي يحفظلك ولادك وزوجك معك استاذة من المدية نحبك ونموت عليك .انت امراة ونص,1,0
واتمني بعض المعلقين يخففوا تنمر علي اللاعبين بشكل عام لانه هدول لاعبين منتخب وبمثلوا بلد كاملة. مش بس عودة وغيره كتير من اللاعبين كمان كمية الهجوم والاحباط وتكسير المجاديف اللي بتصير علي بعض اللاعبين مستفزة ولا كانهم اولاد بلدنا. الكلمة المنيحة طالعة والسيئة طالعة يا ريت نراعي انه هدول بشر وعندهم عائلات ونكون انسانيين لما ننتقد وما نكون انتقائيين بالدعم لمجرد انه خيارات اللاعب ما عجبتنا بالنهاية كل شخص ادري بمصلحته ومش رح نخاف علي مستقبله الكروي اكتر منه.,1,4
احس نفسي قائدة وبكل قوة,1,6
محترمه والتحشم من صفات المؤمنين ربنا يحفظها لاولاده,1,1
واعلاش في نص ليالي يجيكم التبهليل غير فالكوزينة نتي وفازو وجماعتكم الخريات تاع .,0,0
كايجيبلي الاعصاب و الفقصة و الكونسير الله عندو الخرا فراسو اشداني نشوف هادالفيديو,0,7
بعد عمري والله ❤️,1,2
شباب الهانة ورڨود الجبانة وعايشين في غمامة لااصل ولامفصل,0,12
ما بدهم ننزل مظاهرات يوم الجمعة بس نازلين لاسقاط الحكومة الفاشله,0,11
قمه التفاها,0,1
بيت الكندري يربون بس طيازه مدري شنو طيازتهن كبار,0,2
عشت وعاش الوطن حر بالكامل يا رب,1,8
كتب الله اجركم.❤️,1,13
هوه خيط دفتحي والج بيت ركن بل جنه,0,6
يمه فدوه للنسوان المعدله,1,3
فيديو مفبرك يا مدلس يا كلب الاخوان,0,9
مفتاخرة ببنت بلادي ومدينتي احسن مثال للفتاة المغربية,1,7
برافووو عليكماحييكم علي هذا القرارلكم كل المحبة و الاحترام,1,11
والله انت اللي اخرتك قربت ياعرص علي امك ياخاين ياعميل,0,1
عليك اللعنة ياجزمة صهيون,0,5
